ID,text
505,"RT @AngelinaShen36: Day 4 of #WuhanLockDown Heard some good news. The situation in #Wuhan is getting better, but in other places of #Hubei…"
506,"RT @vegix: The old school, non-industrialized way of making tofu.

There's something truly special about all of this.

In Asia tofu has bee…"
507,"RT @jjkmaryy: How to wear mask , pls share this so that many people can learn the correct way 
#coronavirus #CoronaOutbreak #CoronavirusOut…"
508,RT @IzzatiTaufek: Mask designed for hijabis so its easier for us to put on without finding traces of our ear. Got it from Health Lane for l…
509,"RT @jiehopeworld: in Philippines                             while in Malaysia

#coronavirus https://t.co/7bGINXGU1r"
510,RT @pdazzleliscious: I am one of the 77% of Americans who support legal abortion. The anti-choice movement does not speak for me or the maj…
511,RT @Unkle_K: This is how the coronavirus started
512,RT @spectatorindex: BREAKING: China's coronavirus death toll rises to 56 and 1975 cases of infection
513,RT @LisaMei62: It's...it's...it's a miracle!
514,"RT @dats: Updates on China's coronavirus:
- There are now 2,000 confirmed cases worldwide
- 56 people have died in China, including 4 outsi…"
515,#BREAKING #China bans wildlife trade nationwide due to #coronavirus outbreak
516,“this outbreak could be worse than SARS...Chinese authorities missed the ‘golden time’ to halt the disease”..it cou… https://t.co/3V6tDaV4nJ
517,"RT @kondekturbus_: Wearing a face mask does help if you do it properly.

Seto Wing Hong of Hong Kong University demonstrates the correct wa…"
518,"RT @DarrenPlymouth: #coronavirus in action.

https://t.co/af7w2Z4Uu7"
519,RT @eastbIoc: westerners are like “wow the chinese govt is doing a bad job with coronavirus” while their kids are coming back from school w…
520,"RT @new_prykm: This video shows how South Korea Airport is dealing with #coronavirus #โคโรน่าไวรัส from spreading.

อยากเห็นแบบนี้ในไทย
Cr.…"
521,"RT @Inevitable_ET: peach mint is a dud
climate scam is a dud
corona virus is a dud
https://t.co/g5EFzD6qxv"
522,"RT @business: Coronavirus update:
- At least 56 people have died in China
- More than 2,000 people have been affected around the world
- 15…"
523,"RT @wenqinglesbian: chen zhuoxuan weibo post trans!!

teacher song happy birthday 🥰🥰😄 continue to be cute in the new year. the most importa…"
524,RT @CaroDiRusso: It is difficult to believe that the #Chinese govt would go to all the trouble to build a 1300 bed hospital in a week if th…
525,"RT @badiucao: #WuhanCoronavirus has truned people against each other.
This hotel is refusing checking in people from Hubei province where m…"
526,RT @954Cobi: Ngl if the whole city being quarantined i think this shit bigger than what they telling us😭
527,"RT @DrDenaGrayson: Ominous signs. Forbidden City (major tourist attraction) is now closed, and tours in #Beijing are now cancelled.

I fear…"
528,@smh Any truth in this story?.....Would we be told?.....it would really mess with the media narrative on climate em… https://t.co/SFqknNoFyd
529,RT @BernieSanders: No one should have to watch a loved one die because they don't have health insurance. I don't understand what is so radi…
530,RT @954Cobi: Ngl if the whole city being quarantined i think this shit bigger than what they telling us😭
531,"RT @business: Coronavirus update:
- At least 56 people have died in China
- More than 2,000 people have been affected around the world
- 15…"
532,"RT @KKMPutrajaya: Do you know #coronavirus #2019_nCov is a new virus with no available vaccine or medicine? 

Here are simple ways to preve…"
533,"RT @sjhoward: This month *in the UK* there have have been sixty times as many lives lost to heart disease, ten times as many to suicide, an…"
534,"RT @Swoleasian: Hey Twitter! I’m a senior year health allied student from University of Santo Tomas, We got an entrep project; selling Genu…"
535,"RT @phila_siu: HK leader Carrie Lam finally back to HK. On Wuhan virus outbreak, she said preventive measures best to be tight than loose—s…"
536,"@Stranger_Things @jordanecraig I can validate this w/ news abt @NICKIMINAJ, #KennethPetty, &amp; Meek MILLS symbolizing… https://t.co/TJeNFpOgDU"
537,"So, if coutries ""evacuate"" their citizens and diplomats from Wuhan, wtf is there a quarantine for? 
#WuhanPneumonia… https://t.co/JRbS2d4wUb"
538,"RT @drmusanordin: 1. CPRC (Crisis Preparedness &amp; Response Centre) @KKMPutrajaya coordinating #coronavirus outbreak response
2. @HOSPITALSGB…"
539,"@SafeTravel10 Take it like that but because the frog,chicken and others are eaten by them. Coronavirus can easily be spread"
540,"RT @debrisumule: WW3 issue
Fire in Australia 
Flood in Jakarta
Coronavirus

2020 been so rough and we’re still in January 🥺 let’s pray for…"
541,"RT @lokinhei: Apple Daily received intelligence on Department of Health mask storage area, and spotted at least 90 cases of N95 Respirator…"
542,"RT @Pastor__West: Dear Lord,

Today, remind me as I walk into today that You’re the God of competition. You finish what You start. I trust…"
543,RT @ferdiriva: Killer coronavirus could be spread through the EYES https://t.co/zTr4XyWm8i
544,RT @TorontoStar: #Breaking: First 'presumptive case' of coronavirus in Toronto. Patient is a man in his 50s who had visited Wuhan. Now at S…
545,RT @0j0093: I just read about a Chinese woman from Wuhan who deceived France security checks to enter France last night and today I wake up…
546,"RT @vegix: The old school, non-industrialized way of making tofu.

There's something truly special about all of this.

In Asia tofu has bee…"
547,"RT @muqingmq: This is an example of how Westerners are using the death and tragedy in China to spread lies and attack China. Those ""gunshot…"
548,RT @eastbIoc: westerners are like “wow the chinese govt is doing a bad job with coronavirus” while their kids are coming back from school w…
549,"RT @daisyanne05: this is allegedly a voice note from a nurse in Wuhan, China at the epicenter of where the coronavirus began. heartbreaking…"
550,RT @Unkle_K: This is how the coronavirus started
551,"RT @ProfSRK: Birthday Best Wishes to Senior #BJP Leader, Hon'ble Deputy CM of #Karnataka Sri @GovindKarjol ji. May God bless u with more st…"
552,RT @nctae_syj: #엔시티드림_당장_입국시켜 please reply to this tweet with this hashtag. we want sm to cancel dream show in macao with the recent corona…
553,"RT @Electru17799469: The Coronavirus Outbreak is getting worse in China. 54 confirmed died and 1,400 infected and many cases popping up glo…"
554,RT @954Cobi: Ngl if the whole city being quarantined i think this shit bigger than what they telling us😭
555,"RT @tashortyy: This new coronavirus outbreak has come to a similar circumstances of a Korean movie, The Flu (2013). You can watch the movie…"
556,"RT @Terrence_STR: 🚨#CoronaVirus 🚨
⚠️Heartbreaking Voice message from a Medical staff in #Wuhan

 ""More than 100,000 infected. The governmen…"
557,"RT @ISCResearch: Heartbreaking scenes from #Wuhan 

#China 2020: A man infected with the #WuhanCoronovirus tried to escape but security for…"
558,"RT @WHO: WHO’s risk assessment of the new #coronavirus (2019-nCoV) situation has not changed:
🔺very high in #China🇨🇳
🔺high at the regional…"
559,"RT @aminsyafee: 2020 so far;
- “world war 3”
- iran plane crash
- australian bushfires
- volcanic eruptions
- earthquake in indonesia
- jak…"
560,"RT @jjkmaryy: How to wear mask , pls share this so that many people can learn the correct way 
#coronavirus #CoronaOutbreak #CoronavirusOut…"
561,"RT @kondekturbus_: Wearing a face mask does help if you do it properly.

Seto Wing Hong of Hong Kong University demonstrates the correct wa…"
562,"RT @ArifJemali: Coronavirus might comes from snake (Source :WHO)

This virus shows that how Islam literally take care what do we eat. What…"
563,"RT @DrDenaGrayson: 🚨VIDEO from a hospital in #Wuhan, #China — the epicenter of the #CoronavirusOutbreak — shows numerous patients in distre…"
564,"RT @elmnzhri: #Coronavirus spreading in our country

The government: https://t.co/tR5kpqENgk"
565,RT @SaintsNato: Get me TF OUTTA HERE
566,"RT @ArifJemali: Coronavirus might comes from snake (Source :WHO)

This virus shows that how Islam literally take care what do we eat. What…"
567,RT @fiqsyhmie: To all those Chinese fuckers who started coronavirus.
568,"RT @gemma_m_storey: Good on AI. Now if it could develop a vaccine, that'd be great. https://t.co/V7m0QYIpL2"
569,RT @GuardianAus: Coronavirus: from one food market to global panic https://t.co/G464r7mIAy
570,"RT @hanipersian: Military medical teams arrives in Wuhan to battle #coronavirus outbreak.
last photo: a medical worker says goodbye to her…"
571,"RT @gsteck74: Caused by eating bats my arse!  Stop appeasing China! They are the true world enemy not Russia! 👇
Officials Once Warned That…"
572,"RT @wanimohadis: Exactly my sentiment, walaupun barang China kat Shopee lagi murah and cantik, but you dont know the hygiene and the health…"
573,"RT @aminsyafee: 2020 so far;
- “world war 3”
- iran plane crash
- australian bushfires
- volcanic eruptions
- earthquake in indonesia
- jak…"
574,Coronavirus anyone?
575,RT @ReiGermar: PLEASE WATCH THIS ☺️
576,RT @CuntyGowon: Omg keep streaming guys ✨
577,RT @lilsasquatch66: Pray to god her boyfriend gets the coronavirus https://t.co/sTBui63RCJ
578,"RT @Apex_WW: #BREAKING: 6th patient in #HongKong confirmed as infected with #China #coronavirus.

(@SCMPNews)"
579,"RT @jjkmaryy: How to wear mask , pls share this so that many people can learn the correct way 
#coronavirus #CoronaOutbreak #CoronavirusOut…"
580,"RT @_hmazbhs_: Nobody:

Coronavirus: https://t.co/q23YAgoIqf"
581,RT @0j0093: I just read about a Chinese woman from Wuhan who deceived France security checks to enter France last night and today I wake up…
582,"RT @Fxhedgers: China bans wildlife trade nationwide in markets, supermarkets, restaurants and e-commerce platforms due to the coronavirus o…"
583,RT @hanzyboii: Why do I feel like he's gonna turn into a zombie
584,RT @ioulali: Google has launched a map with the coronavirus cases. Looks like Plague Inc. lmao https://t.co/qYtutzkuJ5
585,RT @AlisonStarling7: https://t.co/U0D7E1NvJz Proud of my hard working hubby! ❤️❤️
586,"RT @richardvolle: Good News
Infected patient fully recover from Coronavirus
#coronarovirus #2019_nCov #WuhanChina https://t.co/VH7RCjYBYn"
587,"RT @lokinhei: Apple Daily received intelligence on Department of Health mask storage area, and spotted at least 90 cases of N95 Respirator…"
588,"RT @QuickTake: Wearing a face mask does help if you do it properly.

Seto Wing Hong of Hong Kong University demonstrates the correct way to…"
589,"RT @nawat2918: จีน : Go to Thailand
ไทย : Well come, I have ชิม ช็อป ใช้ to you
จีน : Thanks you and I have Coronavirus Free!! to you.
#ไว…"
590,"RT @bedaduz: MERS coronavirus has very low person-to-person transmission. Also, it would only occur when you inhale a large number of virio…"
591,RT @fiqsyhmie: To all those Chinese fuckers who started coronavirus.
592,"RT @menumpahkan: How to wear a mask
#coronavirus https://t.co/O71CjIZiWx"
593,"RT @marinadndy: Please bring your own hand sanitizer lagi lagi kalau korang pergi luar negara. Cegah coronavirus.

Cases of the virus detec…"
594,"BBC News - China coronavirus spread is accelerating, Xi Jinping warns
https://t.co/0pkirx5bur"
595,"RT @lalalalisa_nct: he’s spitting on the buttons to infect others. this is ridiculous, it’s like the virus is messing with their brains too…"
596,RT @starsandstripes: The U.S. military has warned its personnel in Japan to watch out for symptoms of a deadly pneumonia-like virus after a…
597,RT @JoyyUnSpeakable: These new stylists don’t give a damn about the health of hair or being reasonably priced ... I don’t see how ppl even…
598,RT @Ichibanx3: This video about the Wuhan Coronavirus should be trending. This local guy is risking his life to tell us what he is going th…
599,RT @fiqsyhmie: To all those Chinese fuckers who started coronavirus.
600,"RT @Ohio_Buckeye_US: #CoronaOutbreak 

The Chinese Wuhan Biosafety Lab is 20 miles from the Huanan Seafood Market, the outbreak's epicenter…"
601,RT @lilsasquatch66: Pray to god her boyfriend gets the coronavirus https://t.co/sTBui63RCJ
602,RT @hanzyboii: Why do I feel like he's gonna turn into a zombie
603,Oh hell nah
604,RT @Unkle_K: This is how the coronavirus started
605,RT @AmgenAngela: Please take a moment to go through this poster and share with your loved ones. Some sources say the danger in the USA and…
606,"RT @MD_Hafidz: Do you know, if the person take panadol/paracetamol earlier in flight, the temperature of the person will reduce to normal l…"
607,"RT @DrNupurrk: .@BeingSalmanKhan reads all tweets 

He took A$$im ki class for 

calling @imParagTyagi N@lla 
Shefali as labour class
Showi…"
608,RT @hanzyboii: Why do I feel like he's gonna turn into a zombie
609,"RT @HappiestAku: ...are we surprised that someone would somehow link the Coronavirus to racism?

I am actually kind of impressed with the s…"
610,RT @nct_127: currently kfans are spreading this hashtag asking sm entertainment to cancel dream’s activities in macau due to corona virus.…
611,"RT @Terrence_STR: 🚨#CoronaVirus 🚨
⚠️Heartbreaking Voice message from a Medical staff in #Wuhan

 ""More than 100,000 infected. The governmen…"
612,"RT @CGTNOfficial: Live: Medics from various places including Tianjin municipalities, Jilin Province, help combat #coronavirus in Wuhan http…"
613,"RT @TracyYole: Proud and excited to be part of one the 7 accelerator sites. This is a great opportunity, not only to influence and develop…"
614,"RT @detresfa_: Local drone video from #Wuhan this morning shows a basic structure forming on site, even with heavy rains work is moving rap…"
615,"RT @tashortyy: This new coronavirus outbreak has come to a similar circumstances of a Korean movie, The Flu (2013). You can watch the movie…"
616,"RT @vegix: The old school, non-industrialized way of making tofu.

There's something truly special about all of this.

In Asia tofu has bee…"
617,RT @BernieSanders: No one should have to watch a loved one die because they don't have health insurance. I don't understand what is so radi…
618,"RT @cjwerleman: ""The Wuhan coronavirus has hit Xinjiang, where China has imprisoned at least 1 million Uighur Muslims. Its filthy detention…"
619,"RT @_hmazbhs_: Nobody:

Coronavirus: https://t.co/q23YAgoIqf"
620,"Complex Event Analysis on latest NEWS: 
20200125 2301 PST 
Top News Focus : 
(coronavirus,health), (health,virus),… https://t.co/a3HBanOsUH"
621,RT @hanzyboii: Why do I feel like he's gonna turn into a zombie
622,RT @BernieSanders: Abortion is health care.
623,"RT @aminsyafee: 2020 so far;
- “world war 3”
- iran plane crash
- australian bushfires
- volcanic eruptions
- earthquake in indonesia
- jak…"
624,"@Pengpappi_xo Purpose, Health, Strength and miracle"
625,"RT @AngelinaShen36: I live in #Wuhan. Today is the third day of the lockdown of the city. Here are some things I see 
or hear from other ci…"
626,RT @allahliker: im sorry but its such a top tier fuck you to everyone that the same government that claims it cant pay for a functioning he…
627,RT @BernieSanders: Abortion is health care.
628,RT @BreakerDCat: An EU connected School Health Program van spotted in South Africa. You know what that means? #Socialism/#Communism is aliv…
629,JUST IN: 56 million people are now under lockdown as China increases its restrictions to stop the #coronavirus outb… https://t.co/O96jNbGvAr
630,"RT @DrJessTaylor: That psychiatry is oppressive, racist, sexist mumbojumbo and that mental health and well-being is about trauma, environme…"
631,RT @Ichibanx3: This video about the Wuhan Coronavirus should be trending. This local guy is risking his life to tell us what he is going th…
632,"RT @AngelinaShen36: I live in #Wuhan. Today is the third day of the lockdown of the city. Here are some things I see 
or hear from other ci…"
633,RT @GLOBAL_X1: The 2nd protest date was revealed first to foreign ONE IT in order to give them a chance to book their tickets. But because…
634,Bruh...
635,RT @DrJLi: Lancet report of 41 cases of the novel #coronavirus (https://t.co/I9BLIy1Qbv) refers to ongoing randomized trial of lopinavir/r+…
636,"RT @purplelovehime: Translation of the Wuhan Doctor video that's going viral..
#CoronavirusOutbreak 
#coronavirus 
#coronavirusPH https://t…"
637,RT @fiqsyhmie: To all those Chinese fuckers who started coronavirus.
638,"RT @aminsyafee: 2020 so far;
- “world war 3”
- iran plane crash
- australian bushfires
- volcanic eruptions
- earthquake in indonesia
- jak…"
639,"RT @occupycorruptDC: @DarrenPlymouth This is just the 1st wave of the #Coronavirus, the 2nd wave of the #pandemic begins when the #Coronavi…"
640,RT @Unkle_K: This is how the coronavirus started
641,"RT @_hmazbhs_: Nobody:

Coronavirus: https://t.co/q23YAgoIqf"
642,RT @Ichibanx3: This video about the Wuhan Coronavirus should be trending. This local guy is risking his life to tell us what he is going th…
643,"RT @sperlazygirl85: Han Hong has just posted a list of stars donated with her for Wuhan Coronavirus and Yibo was in here😭

He said he is th…"
644,RT @lilsasquatch66: Pray to god her boyfriend gets the coronavirus https://t.co/sTBui63RCJ
645,"Our governments are failing us.. China now confirms 56 #coronavirus deaths. There are 1,900 cases in China. Yet fli… https://t.co/Dz6Dx9cc1n"
646,"RT @aminsyafee: 2020 so far;
- “world war 3”
- iran plane crash
- australian bushfires
- volcanic eruptions
- earthquake in indonesia
- jak…"
647,"RT @sunfloweraidil: oh my god.

the coronavirus has spread to western region of xinjiang. if the virus continues to spread there, the conce…"
648,"RT @Inevitable_ET: Former Head of World Health Organisation’s Health Emergencies Programme Has Died Suddenly

https://t.co/H9RMq7EfPG"
649,RT @syahmisulong_: Dating someone who understands your mental health is so important. There’re people who will make you feel terrible for t…
650,"RT @nytimesworld: In many Chinese markets, live animals mix with butchered meat and other produce, creating a virtual incubator for new dis…"
651,RT @BernieSanders: Abortion is health care.
652,Madonna cancels London Palladium show due to injury: ‘I must put my health first’ https://t.co/AG1xd2tEfr
653,RT @kindagrateful: why is it flopping in usa... y’all keep streaming omg
654,RT @bootycheeks: just found out the coronavirus has nothing to do with beer https://t.co/aOYFNuitGO
655,RT @fiqsyhmie: To all those Chinese fuckers who started coronavirus.
656,RT @Thasleem926: New leak from what's happening in China #coronavirus #Wuhan https://t.co/JSd38DISvS https://t.co/GMpGqtPTVV
657,RT @DineshDSouza: Slavery is full employment.
658,RT @umarsaif: CoronaVirus threatening to become a global pandemic. Pakistan doesn’t even have the facilities to diagnose it. Stay safe! htt…
659,"RT @PDChina: China has started to develop vaccine for the novel #coronavirus after successfully isolating the first strain of the virus, sa…"
660,Rescuing the Rescuers: First responder leaders address mental health - WCTV - https://t.co/FDlaxCHN4R https://t.co/ZAFSI5sU9F
661,"RT @new_prykm: This video shows how South Korea Airport is dealing with #coronavirus #โคโรน่าไวรัส from spreading.

อยากเห็นแบบนี้ในไทย
Cr.…"
662,RT @JohnMcKenzie88: Shows went downhill since David Tennant
663,RT @MailOnline: China built a lab to study SARS and Ebola in Wuhan - and US biosafety experts warned in 2017 that a virus could 'escape' th…
664,RT @tomgrundy: GovHK has yet to call for people to wear masks in public... yet about 3/4 were doing so today. https://t.co/vY3COhHhGY Yeste…
665,"RT @Terrence_STR: ⚠️In her full protection gear, Dr. Jinnhui announced a grave warning to her friends and families⚠️

""I am currently at th…"
666,"RT @debrisumule: WW3 issue
Fire in Australia 
Flood in Jakarta
Coronavirus

2020 been so rough and we’re still in January 🥺 let’s pray for…"
667,RT @38yEaRoLdEx0L: SM and NatRep should cancel EXO’s event. It’s for their safety. Novel coronavirus is an outbreak already and we us healt…
668,RT @adamsmiller: THREAD: Social media has completely changed the way information about viral outbreaks travels around the world and experts…
669,"RT @Praecursator007: Abortion is murder!!!! America, you are doomed!!!! You are not under God's mercy. Stop killing babies. They are tiny g…"
670,RT @ericnuttall: 1) As the market freaks out over short-term demand destruction from the coronavirus (SARS dented demand by 0.26MM Bbl/d in…
671,i just realised health now has a menstrual cycle tracker 😍 suka!! https://t.co/B7ngitVBAV
672,RT @Unkle_K: This is how the coronavirus started
673,"RT @PDChina: Huoshenshan Hospital, a new facility providing 700 to 1,000 beds for #coronavirus patients in #Wuhan, is expected to be handed…"
674,"RT @DeeNurseRN: “Just one word, we are HELPLESS”.
Chinese people need International Pressure to #StopthePandemic  

Verified! #CoronaVirus…"
675,"Check the future’s so bright!😎
.
.
.
.

#future #love #life #motivation #art #designyourlife #music #innovation… https://t.co/DmFg4mdCbQ"
676,Iran says suspected coronavirus case tested negative https://t.co/ZFR36Ps4kw
677,"RT @jjkmaryy: How to wear mask , pls share this so that many people can learn the correct way 
#coronavirus #CoronaOutbreak #CoronavirusOut…"
678,"RT @NHSEngland: Climate change is a major threat to our health — and as the biggest employer in the country, we’re part of the problem and…"
679,"RT @badiucao: Heros from #Wuhan 
Volunteers send supplies to hospitals after medics crying for help to society due to everything shortage i…"
680,"RT @0j0093: *drunk driving cases increasing*

Liberals: Stop blaming a person's race and us non muslims.

*china's coronavirus outbreak*

L…"
681,RT @fiqsyhmie: To all those Chinese fuckers who started coronavirus.
682,"RT @dats: Updates on China's coronavirus:
- There are now 2,000 confirmed cases worldwide
- 56 people have died in China, including 4 outsi…"
683,RT @Unkle_K: This is how the coronavirus started
684,"RT @menumpahkan: How to wear a mask
#coronavirus https://t.co/O71CjIZiWx"
685,"RT @menumpahkan: How to wear a mask
#coronavirus https://t.co/O71CjIZiWx"
686,"RT @okikaguslut: hi, public health student chiming in with some friendly reminders during this coronavirus outbreak

- WASH YOUR FUCKING HA…"
687,"RT @_hmazbhs_: Nobody:

Coronavirus: https://t.co/q23YAgoIqf"
688,"RT @AngelinaShen36: I live in #Wuhan. Today is the third day of the lockdown of the city. Here are some things I see 
or hear from other ci…"
689,"The distance, costs and health problems make a journey to the red planet incredibly risky https://t.co/6dbLkMcoR9"
690,RT @CuntyGowon: Omg keep streaming guys ✨
691,Did China Steal Coronavirus From Canada And Weaponize It | Zero Hedge https://t.co/1AhoUf5bHK
692,"RT @new_prykm: This video shows how South Korea Airport is dealing with #coronavirus #โคโรน่าไวรัส from spreading.

อยากเห็นแบบนี้ในไทย
Cr.…"
693,"RT @elmnzhri: #Coronavirus spreading in our country

The government: https://t.co/tR5kpqENgk"
694,"RT @business: Coronavirus update:
- At least 56 people have died in China
- More than 2,000 people have been affected around the world
- 15…"
695,@AllilsaF @SFdirewolf I wonder how many mental health issues are caused by capitalism
696,RT @JaneLytv: Hi. I'm keeping track of fakes about the #coronavirus. They will undoubtedly keep spreading online as the situation develops.…
697,"RT @business: Coronavirus update:
- At least 56 people have died in China
- More than 2,000 people have been affected around the world
- 15…"
698,"RT @Bone_Brake: The 2nd US patient in Chicago IL is infected with the Coronavirus after traveling to Wuhan, China. 
The 1st patient is in t…"
699,"RT @PDChina: Huoshenshan Hospital, a new facility providing 700 to 1,000 beds for #coronavirus patients in #Wuhan, is expected to be handed…"
700,"RT @rrahadiansyah1: 2020 so far;
- “world war 3”
- iran plane crash
- australian bushfires
- volcanic eruptions
- earthquake in indonesia
-…"
701,RT @Unkle_K: This is how the coronavirus started
702,"RT @menumpahkan: How to wear a mask
#coronavirus https://t.co/O71CjIZiWx"
703,"RT @cnni: Transgender youth have a much greater risk of suicide. However, if they have access to a puberty blocker, their chances of suicid…"
704,"RT @zurairi: 1. We ARE already taking preventive measures
2. We ARE already restricting access for Wuhan travellers. Blanket restriction do…"
705,RT @BuzzFeedNews: Don’t be fooled! BuzzFeed News has compiled a running list of the disinformation being spread about the coronavirus outbr…
706,"RT @ArifJemali: Coronavirus might comes from snake (Source :WHO)

This virus shows that how Islam literally take care what do we eat. What…"
707,RT @richiecho: Just started popping up all over California. There is no cure. Make sure to seek professional help if you see/feel any of th…
708,"RT @DrOlufunmilayo: The deadly coronavirus is now in 15 countries:

China
United States
France
Japan
South Korea
Taiwan
Singapore
Thailand…"
709,RT @violazhouyi: A boardcast message from dad’s hometown in rural Zhejiang asking people to stay home during the coronavirus outbreak. (Thi…
710,What you need to know about the Wuhan coronavirus https://t.co/84nuG5xp2U
711,RT @IAMFKED: I know it affects the whole world but maybe it’s just karma for what they’re doing to the Uyghurs 🤷🏽‍♂️
712,RT @LynnRen27: #Wuhan resident is as helpless as #Uyghurs now. i hope we can do something for them and then all of us can voice for #FreeUy…
713,"RT @DHSCgovuk: UPDATE on #coronavirus testing in the UK:

As of 2PM on Saturday 25 January 2020, a total of 31 tests have concluded:

31 we…"
714,"RT @CGTNOfficial: Thailand has reported six confirmed cases of #coronavirus, all traveled from #Wuhan, according to local media https://t.c…"
715,"RT @cz_binance: All N95 masks in China, Japan and surrounding regions are sold out. We bought 8000+ medical masks but also having difficult…"
716,RT @954Cobi: Ngl if the whole city being quarantined i think this shit bigger than what they telling us😭 https://t.co/jnQPpW026m
717,"RT @GolfingJohn_: Coronavirus in China: 23 Million QUARANTINED, 2.8 Million Infected; 112,000 DEADhttps://halturnerradioshow.com/index.php/…"
718,RT @loveforchenle: sm when will you ever prioritize your artists health? corona virus is a deadly virus and sending nct dream to affected c…
719,RT @0j0093: I just read about a Chinese woman from Wuhan who deceived France security checks to enter France last night and today I wake up…
720,"RT @new_prykm: This video shows how South Korea Airport is dealing with #coronavirus #โคโรน่าไวรัส from spreading.

อยากเห็นแบบนี้ในไทย
Cr.…"
721,"RT @hanipersian: Military medical teams arrives in Wuhan to battle #coronavirus outbreak.
last photo: a medical worker says goodbye to her…"
722,RT @CuntyGowon: Omg keep streaming guys ✨
723,"RT @debrisumule: WW3 issue
Fire in Australia 
Flood in Jakarta
Coronavirus

2020 been so rough and we’re still in January 🥺 let’s pray for…"
724,RT @winwinspics: please spread these hashtags! wayv has a cafe event on the 31st and nct dream has the dream show in macau. sm should cance…
725,"RT @PDChina: Chinese health authorities announced Sunday that 1,975 confirmed cases of pneumonia caused by the novel coronavirus (2019-nCoV…"
726,"RT @menumpahkan: How to wear a mask
#coronavirus https://t.co/O71CjIZiWx"
727,RT @zuriatulmida: The doctors yg kaitkan racism dgn 2019-nCOV sure got something wrong in their head. No link between racism &amp; the new stra…
728,"RT @Inevitable_ET: Former Head of World Health Organisation’s Health Emergencies Programme Has Died Suddenly

https://t.co/H9RMq7EfPG"
729,"Logged on to Twitter to see tons of ""experts"" on coronavirus. I bet some or even many of these ""experts"" have no qu… https://t.co/8zTvxbL1xZ"
730,"RT @new_prykm: This video shows how South Korea Airport is dealing with #coronavirus #โคโรน่าไวรัส from spreading.

อยากเห็นแบบนี้ในไทย
Cr.…"
731,"RT @menumpahkan: How to wear a mask
#coronavirus https://t.co/O71CjIZiWx"
732,"Muscle Strengthening, Aerobic Exercise, and Obesity: A Pooled Analysis of 1.7 Million US Adults - Bennie - 2020 - O… https://t.co/04ySTxYy7u"
733,RT @redsteeze: I don’t understand. Why do we need to move to single payer if Obamacare is working? Any journalist? Help.
734,"RT @Zhao_Dading: #Wuhan virus #Shanghai #chernobyl.
#coronavirus 
Gov’t Spraying disinfector in the residential area, sounds like chernobyl…"
735,"RT @elyasgarad: Ok I think we can officially worry now.
#coronoavirus 
China's President Xi says coronavirus situation 'grave' https://t.co…"
736,"RT @khalidkarim: Print this out...
Or viral on all your socmedia accounts."
737,"RT @vickie_ee: This Coronavirus shit is spreading real fast😰.. we’re still struggling with Lassa fever..God abeg. 
Wash your hands as often…"
738,RT @tomgrundy: GovHK has yet to call for people to wear masks in public... yet about 3/4 were doing so today. https://t.co/vY3COhHhGY Yeste…
739,RT @hanzyboii: Why do I feel like he's gonna turn into a zombie
740,"RT @chaaa1920: Ah it's true. Hangyul &amp; Dohyon's kfans are asking MBK to postpone their fanmeeting, due to Wuhan corona virus outbreak in Ko…"
741,RT @ReiGermar: PLEASE WATCH THIS ☺️
742,"RT @sy4meel: Smaller circle , better mental health"
743,"RT @aminsyafee: 2020 so far;
- “world war 3”
- iran plane crash
- australian bushfires
- volcanic eruptions
- earthquake in indonesia
- jak…"
744,"RT @ArifJemali: Coronavirus might comes from snake (Source :WHO)

This virus shows that how Islam literally take care what do we eat. What…"
745,"RT @elmnzhri: #Coronavirus spreading in our country

The government: https://t.co/tR5kpqENgk"
746,RT @954Cobi: Ngl if the whole city being quarantined i think this shit bigger than what they telling us😭
747,"RT @_hmazbhs_: Nobody:

Coronavirus: https://t.co/q23YAgoIqf"
748,RT @ReiGermar: PLEASE WATCH THIS ☺️
749,RT @Unkle_K: This is how the coronavirus started
750,"RT @gsteck74: Caused by eating bats my arse!  Stop appeasing China! They are the true world enemy not Russia! 👇
Officials Once Warned That…"
751,RT @datchubbychic: Buhari should really be handcuffed to a table so he doesn’t travel cus na him fit bring this coronavirus here. Wakawaka…
752,An AI Epidemiologist Sent the First Warnings of the Wuhan Virus | WIRED https://t.co/pUPvaPrlQK https://t.co/pUPvaPrlQK
753,"Remember, believe the opposite of what The Liar states."
754,"RT @elmnzhri: #Coronavirus spreading in our country

The government: https://t.co/tR5kpqENgk"
755,RT @Woppa1Woppa: Waking up this morning to the news that even MACAU is closing their borders on Jan 27!!  And yet Hong Kong is still not do…
756,"RT @allkpop: NCT Dream and SF9 fans demand their labels take action to keep artists out of China due to the coronavirus
https://t.co/JO0xJt…"
757,"RT @vegix: The old school, non-industrialized way of making tofu.

There's something truly special about all of this.

In Asia tofu has bee…"
758,"RT @tylerwhat16: Public health protects us against things like the #coronavirus and SARS. Meanwhile, Doug Ford's Conservatives are gutting…"
759,"RT @daisyanne05: this is allegedly a voice note from a nurse in Wuhan, China at the epicenter of where the coronavirus began. heartbreaking…"
760,RT @ferrisjabr: The viral thread quoted below is missing essential context and contains numerous errors. It does not reflect the latest evi…
761,"RT @lovesjennie3000: Rosé heading to Paris. 

Please remember to give her space if you do see her. With recent issues, health and safety al…"
